departamento_id,disciplina,codigo,unidade_responsavel,pre_requisitos,ementa
650, CRIATIVIDADE NA TEORIA E NA PRATICA,CEM0143 ,CENTRO ESTUDOS AVANCADOS MULTIDISCIPLIN ,-,"A disciplina se dedica a analise das principais abordagens existentes sobre o tema geral da criatividade e, sobretudo, a sua aplicacao pratica, comparando criticamente os diferentes enfoques oferecidos e discutindo com os participantes sobre os avancos de cada caso. Oferece uma sintese de cada proposta teorica (Torrance, 1965; Amabile, 1983; Sternberg e Lubart, 1991; Vygotsky, 1991; Simonton, 1999; Gardner, 2007; Csikszentmihaly, 2007; e Gl&#259;veanu, 2014). Discute tambem os processos tidos como criativos e seu embasamento psicologico, assim como os fundamentos consolidados no campo da Neurociencia sobre tais processos. Oferece uma sintese sobre o desenvolvimento de processos criativos aplicados ao campo da Educacao: ensino sobre, com e para a criatividade: transdisciplinaridade, diversidade, complexidade, movimento, colaboracao, saber da experiencia, personalizacao e ensino centrado no individuo, gamificacao, ensino hibrido e novas tecnologias e metodologias ativas de aprendizagem. Criatividade aplicada em artes, esporte, ciencias humanas, exatas e suas tecnologias, a partir de convidados e de exercicios. Investigacao da manifestacao da criatividade em varias areas: inteligencias multiplas e multiplas criatividades. Cenarios socioculturais, politico-economicos, tecnologicos e profissionais contemporaneos de crescente importancia (ou desestimulo) para o exercicio da criatividade. Exercicios praticos individuais e colaborativos de criatividade (projetos, jogos, oficinas, dinamicas, questionarios, improvisacoes, simulacoes, votacoes, enigmas, interfaces, narrativas e trajetos, entre outros) em multiplas inteligencias: linguistica, logico-matematica, corporal-cinestesica, espacial, musical, naturalista, interpessoal e intrapessoal. Desenvolvimento de portfolio de producoes criativas."
673, ESTRUTURAS DE DADOS PARA COMPETICOES,FCTE0003 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,-,"1. Estruturas lineares

(a) Vetores

(b) Pilhas

(c) Filas

2. Estruturas nao-lineares

(a) Conjuntos

(b) Dicionarios

(c) Arvores binarias

(d) Heaps binarias

(e) Arvore de Fenwick

(f) Arvore de Segmentos

(g) Disjoint Union Sets

3. Variantes

(a) Fila monotona

(b) Venice set

(c) Pilhas de maximo

(d) Tabela esparsa

(e) Link Cut Tree

(f) Square root decomposition

(g) Wavelet Tree

(h) Permutation Tree

4. Topicos avancados"
673, COMPILADORES 1,FGA0003 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0147 ) OU ( FGA0146 ) ),Automatos. Gramaticas. Analisador lexico. Analisador Sintatico. Geracao de Codigo.
673, SISTEMAS AEROESPACIAIS,FGA0008 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( IFD0171 E FGA0254 ) OU ( IFD0171 E IFD0175 ) ),"Introduz principios fundamentais da aerodinamica, da propulsao e da mecanica orbital para a analise de projetos de avioes, foguetes e naves espaciais Topicos em aeronaves incluem introducao: ao desempenho de cruzeiro, ao projeto da asa, a propulsao, a estabilidade, ao controle e as estruturas Topicos em espaconaves incluem introducao: ao projeto e teste de foguetes espaciais, a propulsao, a orbitas e missoes, aos sistemas de lancamento e aos subsistemas de espaconaves."
673, PROJETOS DE CIRCUITOS INTEGRADOS 1,FGA0017 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( ENE0181 ) OU ( FGA0217 ) OU ( FGA0068 E FGA0070 ) ),"Introducao ao Projeto de Circuitos Integrados  Teoria dos transistores CMOS, regioes de operacao e caracteristicas I-V Processo de fabricacao de transistores CMOS Amplificadores de 1 estagio Amplificadores Diferenciais Espelhos de corrente ativos Amplificadores de 2 estagios Amplificadores Operacionais CMOS."
673, DINAMICA DOS MECANISMOS,FGA0023 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0154 ) ),1- Cinematica 2- Dinamica
673, SISTEMAS DE ENERGIA SOLAR E EOLICA,FGA0025 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0086 E FGA0087 ) ),"Fundamentos teoricos: conversao e armazenamento de energia, calor, eletricidade, trabalho, termodinamica e eletromagnetismo Tecnologias de transformacao e armazenamento de energia: solar e eolica, e baterias e acumuladores	Fontes energia solar e eolica no Mundo e no Brasil."
673, ESTRUTURAS DE DADOS 2,FGA0030 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0147 ) OU ( FGA0146 ) ),"- Estruturas nao-lineares. Arvores. Tabelas hash. Grafos- Filas de prioridade. Heap- Algoritmos de ordenacao avancados O(n log n), O(n)- Algoritmos de manipulacao e analise de grafos- Aplicacoes"
673, TOPICOS ESPECIAIS EM ENGENHARIA AEROESPACIAL,FGA0037 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,-,A definir
673, AERODINAMICA DE SISTEMAS AEROESPACIAIS,FGA0038 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0204 ) ),"Introduz principios fundamentais da aerodinamica de sistemas aeroespaciais: veiculos aereos e espaciais, estudando elementos de escoamentos de alta e baixa velocidade, internos e externos Topicos em escoamentos incompressiveis incluem: teoria e modelagem escoamentos incompressiveis bidimensionais e tridimensionais, e camada limite laminar e turbulenta aplicadas a aerofolios e asas Topicos em escoamentos compressiveis incluem: teoria e modelagem de propagacao de ondas de choque e camada limite compressivel aplicadas a aerofolios, asas, bocais, difusores e tuneis de vento."
673, MECANICA DE ESTRUTURAS AEROESPACIAIS,FGA0039 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0179 ) ),"Ementa1 - Analise e projeto de estruturas de alta tecnologia aplicadas no campo aeroespacial2 - Revisao e aprofundamento de conceitos de mecanica dos solidos como teoria tridimensional de elasticidade, tensao, deformacao, materiais anisotropicos, efeitos termicos, estado plano de tensao e de deformacao bidimensional, teoria de torcao para secoes arbitrarias, e flexao de secoes assimetricas e de barras de  material composito 3 - Topicos incluem, ainda, flexao, cisalhamento, e torcao de vigas e cascas de parede fina, e fenomenos ligados a estabilidade e instabilidade de deformacao de colunas4 - Estrategias de abordagem para solucao de problemas incluem ferramentas analiticas e numericas (elementos finitos, elementos de contorno, etc)."
673, SISTEMAS DE CONTROLE AUTOMOTIVO,FGA0040 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( FGA0102 OU FGA0230 ),Introducao ao problema de sistemas de controle. Modelagem matematica de sistemas dinamicos. Estabilidade. Regime transitorio e permanente. Algoritmos de controle. Aplicacao de controladores em sistemas automotivos.
673, DINAMICA DOS GASES PARA SISTEMAS AEROESPACIAIS,FGA0043 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0038 ) ),"Escoamentos supersonicos Escoamentos hipersonicos Equilibrio e nao-equilibrio, escoamentos congelados e escoamentos reativos Camada limite e turbulenciaEscoamentos rarefeitos"
673, MECANICA DO VOO,FGA0045 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0008 E FGA0038 ) ),"Equacionamento do movimento de uma aeronave considerada como corpo rigido: analise dinamica e cinematica Conceitos fundamentais da dinamica e controle de atitude de aeronaves Construcao do modelo da aeronave e superficies de controle: aerodinamica basica, forcas e momentos, o modelo nao-linear da aeronave, modelos lineares e derivadas de estabilidade e as relacoes com o desempenho e projeto da aeronave Ferramentas Analiticas e Computacionais: modelos dos subsistemas, modelos de aeronave para simulacao, voo permanente compensado, solucao numerica das equacoes de estado, linearizacao, simulacao com equacoes lineares invariantes no tempo, controle com realimentacao."
673, PROCESSOS PETROQUIMICOS,FGA0047 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0156 E FGA0175 ) ),"I. Fundamentos teoricos: visao geral sobre a refinariaII. Caracteristicas fisico-quimicas da materia prima e dos produtos obtidos do refinoIII. Unidades de uma refinaria: destilacao atmosferica e a vacuo, coqueamento retardado, craqueamentos termico e catalitico, reforma catalitica, alquilacao e isomerizacao, hidrorrefino, tratamentos convencionais de derivados, geracao de hidrogenio e recuperacao de enxofreIV. Processos ambientais existentes nas refinarias"
673, MECANICA DO VOO ESPACIAL,FGA0048 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0045 ) ),Problemas de dois e tres corpos. Elementos orbitais Trajetoria de misseis balisticos. Lancamento de um satelite artificial Manobras orbitais basicas Dinamica e controle de atitude Trajetorias de baixo empuxo.
673, DINAMICA DE ESTRUTURAS AEROESPACIAIS,FGA0050 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0039 E FGA0102 ) ),"Aplica conceitos de dinamica, estruturas e matematica a dinamica de componentes estruturais aeroespaciais, incluindo metodos de analise dinamica, vibracoes caracteristicas, medicao de vibracoes, estabilidade dinamica, teorema da energia cinetica, principio dos trabalhos virtuais, principio de D'Alembert, equacoes de Euler e Lagrange. Estrategias de abordagem para solucao de problemas incluem ferramentas analiticas e numericas (elementos finitos, elementos de contorno, etc)."
673, TOPICOS ESPECIAIS EM PROGRAMACAO,FGA0053 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,-,"Ementa variavel, abordando temas que solicitam uma reflexao academica, voltada para questoes praticas. A cada semestre a disciplina tera uma ementa especifica, a ser definida pelo professor responsavel."
673, TOPICOS ESPECIAIS EM GOVERNANCA DE TECNOLOGIA DA INFORMACAO,FGA0054 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,-,"Ementa variavel, abordando temas que solicitam uma reflexao academica, voltada para questoes praticas. A cada semestre a disciplina tera uma ementa especifica, a ser definida pelo professor responsavel."
673, TECNOLOGIAS DE FABRICACAO 1,FGA0055 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0078 E FGA0075 ) ),"1. Tolerancias, Ajustes e Acabamento Superficial2. Fundamentos de Usinagem dos Metais 3. Fundamentos de Conformacao Mecanica"
673, TECNOLOGIAS DE FABRICACAO 2,FGA0056 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0078 E FGA0075 ) ),1. Fundicao e Fusao dos Metais 2. Processos de soldagem
673, ELETRONICA DE POTENCIA,FGA0057 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0086 E FGA0087 E FGA0068 E FGA0070 ) ),"Conceitos Fundamentais de Comutacao de Potencia Eletrica, Modelos de Dispositivos Eletronicos de Potencia, Retificacao Nao-controlada Monofasica e Trifasica com Diodos, Circuitos e Retificacao Controlada com Tiristores, Circuitos com Transistores, Conversores e Fontes Chaveadas (CA-CA, CA-CC e CC-CC), Inversores Monofasico e Trifasico (CC-CA), Acionamento de Motores Eletricos Monofasicos e Trifasicos, Termodinamica de Dispositivos Semicondutores, Condicionamento de Sistemas de Geracao de Energia, Projeto, Construcao e Aplicacao de Componentes Magneticos, Controle de Armazenamento de Energia, Sistemas de alta-tensao e de grandes correntes, Redes de Energia Eletrica Inteligentes (Smart Grids)"
673, SISTEMAS DE BANCO DE DADOS 2,FGA0060 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0137 ) ),EmentaProjeto Fisico de Banco de Dados RelacionalProgramacao no Servidor de Banco de Dados RelacionalAlternativas de modelagem conceitual em relacao ao paradigma ERTecnologias e modelagens voltadas para dados semiestruturados e nao estruturadosArquiteturas e estrateegias para grandes volumes de dados
673, PROJETO DE SISTEMAS DE OBSERVACAO DA TERRA,FGA0062 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,MAT0027,"Introducao aos SOT: historico, elementos e fundamentos fisicos.Aquisicao de imagens: cameras, imagens digitais, satelites de observacao, varreduras multiespectral, termal, hiperespectral e por micro-ondas sensoriamento por sistemas de radar e lidar.Fundamentos de processamento digital de imagens e reconhecimento de padroes.Aplicacoes e estudos de caso."
673, TEORIA DE CIRCUITOS ELETRONICOS 1,FGA0067 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( MAT0048 ) OU ( MAT0026 ) ),"Grandezas eletricas e conceitos basicos de circuitos eletricos Leis de Kirchhoff e circuitos resistivos, Metodos de resolucao: analise nodal e analise de malhas Tecnicas de analise: superposicao, transformacao de fontes equivalentes Thevenin e Norton  Elementos armazenadores de energia Funcoes singulares: degrau unitario, rampa unitaria, impulso Transformada de Laplace: Analise de transitorios e em regime permanente senoidal Diodo ideal e Amplificadores Operacionais Circuitos de 1a e 2a ordens."
673, TEORIA DE CIRCUITOS ELETRONICOS 2,FGA0068 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0196 ) OU ( FGA0067 E FGA0069 E FGA0101 E FGA0100 ) ),Funcoes de transferencia no dominio da frequencia Diodos Transistor de juncao bipolar (TJB) Introducao a Fisica dos Dispositivos FET.
673, PRATICA DE CIRCUITOS ELETRONICOS 1,FGA0069 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( MAT0048 ) OU ( MAT0026 ) ),"Grandezas eletricas e conceitos basicos de circuitos eletricos Leis de Kirchhoff e circuitos resistivos, Metodos de resolucao: analise nodal e analise de malhas Tecnicas de analise: superposicao, transformacao de fontes equivalentes Thevenin e Norton Elementos armazenadores de energia Funcoes singulares: degrau unitario, rampa unitaria, impulso Transformada de Laplace: Analise de transitorios e em regime permanente senoidal Diodo ideal e Amplificadores Operacionais Circuitos de 1a e 2a ordens."
673, PRATICA DE CIRCUITOS ELETRONICOS 2,FGA0070 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( FGA0196 ) OU ( FGA0067 E FGA0069 E FGA0101 E FGA0100 ) ),Funcoes de transferencia no dominio da frequencia Diodos Transistor de juncao bipolar (TJB) Introducao a Fisica dos Dispositivos FET.
673, PRATICA DE ELETRONICA DIGITAL 1,FGA0071 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( MAT0031 ) ),Sistemas de Numeracao e Codigos Portas Logicas e Algebra Booleana Circuitos Logicos Combinacionais VHDL Aritmetica Digital: Operacoes e Circuitos Circuitos Logicos MSI Principios de Sistemas Sequenciais
673, PRATICA DE ELETRONICA DIGITAL 2,FGA0072 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( ENE0277 ) OU ( FGA0073 E FGA0071 ) ),Logica sequencial Descricao de circuitos sequenciais em VHDL Maquinas de estados finitos Descricao de FSMs em VHDL Memorias Projeto em nivel de transferencia de registradores (RTL) Arquitetura de microprocessadores
673, TEORIA DE ELETRONICA DIGITAL 1,FGA0073 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( MAT0031 ) ),Sistemas de Numeracao e CodigosPortas Logicas e Algebra BooleanaCircuitos Logicos CombinacionaisVHDLAritmetica Digital: Operacoes e CircuitosCircuitos Logicos MSIPrincipios de Sistemas Sequenciais
673, TEORIA DE ELETRONICA DIGITAL 2,FGA0074 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( ENE0277 ) OU ( FGA0073 E FGA0071 ) ),Logica sequencial Descricao de circuitos sequenciais em VHDL Maquinas de estados finitos Descricao de FSMs em VHDL Memorias Projeto em nivel de transferencia de registradores (RTL) Arquitetura de microprocessadores
673, LABORATORIO DE MATERIAIS DE CONSTRUCAO,FGA0075 ,CAMPUS UNB GAMA: FACULDADE DE CIENCIAS E TECNOLOGIAS EM ENGENHARIA ,( ( IQD0051 ) OU ( IQD0125 E IQD0126 ) ),1. Nocoes de seguranca e elaboracao de  relatorio cientifico  2. Estrutura e arranjos cristalinos 3. Ensaios de Tracao  4. Metalografia 5. Micro dureza  6. Ensaios de Impacto 7. Fusao e degradacao de Materiais.
